SITE	LAT	LON	ellipsoid height
SPN1	47.5184	-117.4237	720.046
SPN2	47.5184	-117.4233	720.529
SPN5	47.5184	-117.4237	720.15
SPN6	47.5184	-117.4234	720.596
SPOL	40.1229	-104.8915	1529.31
SPPI	-22.703	-47.6236	561.879
SPR1	-31.5337	150.1836	420.653
SPR2	37.046	22.3721	814.026
SPRA	44.8267	-119.7763	566.795
SPRG	47.3099	-117.9753	600.586
SPRI	42.1097	-72.5766	47.3
SPRK	39.5121	-119.71	1362.22
SPRN	47.6836	16.5831	278.89
SPRT	-24.6715	30.1852	946.997
SPRZ	-63.3951	-56.9959	27.671
SPS1	-23.4792	-47.4168	633.774
SPSO	-23.479	-47.4171	617.468
SPT0	57.715	12.8913	219.951
SPTG	-38.7143	77.5314	18.007
SPTU	-21.9291	-50.4924	508.789
SPW2	32.8669	-117.2571	-21.45
SPWD	-33.6985	150.5639	399.428
SQIM	48.0824	-123.102	34.992
SQUA	40.844	-119.5599	1391.02
SQUO	23.5849	58.1763	24.715
SQWL	47.6037	-94.1267	381.413
SRB1	37.8744	-122.267	54.677
SRBK	45.4083	-71.9862	219.368
SRBR	5.0556	-54.9781	-6.521
SRCK	38.9245	-120.3367	1896.67
SRCS	5.8462	-55.569	-30.322
SRDX	38.6646	-90.6442	112.879
SREB	44.7046	18.4884	238.049
SREM	52.088	17.0208	117.519
SRES	35.8184	-120.9572	299.283
SRGD	-22.8711	-69.3478	1899.97
SRJV	43.8679	18.4139	645.835
SRLP	-36.6216	-64.2804	214.448
SRMO	-9.6551	20.3935	1086.11
SRMP	72.9107	-54.3937	370.352
SRNA	41.7932	-0.1627	355.099
SRNG	48.8742	12.5657	390.05
SRNK	28.2602	83.9358	1639.51
SRNW	5.9451	-56.9919	-18.47
SROD	19.4753	-71.3412	98.799
SROM	42.234	-2.4572	1150.49
SROS	38.4485	-122.7318	15.437
SRP1	33.4506	-112.2278	297.126
SRPT	1.4437	103.7844	58.758
SRS1	34.0043	-120.0652	68.218
SRSA	-24.4498	-65.9533	3153.79
SRSU	-1.6465	99.2179	25.846
SRT1	39.4904	9.2455	648.757
SRVC	-36.3779	140.9892	127.238
SRZN	5.4556	-55.2031	-17.201
SSA1	-12.9752	-38.5165	-2.114
SSAN	-15.6458	166.8318	198.707
SSB2	39.6207	-119.7226	1357.25
SSCK	-40.9617	145.5843	119.363
SSEE	49.5119	12.5455	729.449
SSEH	40.1625	38.0749	1201.06
SSEK	1.4704	103.8145	40.051
SSHO	47.6823	-122.3152	74.113
SSIA	13.6971	-89.1166	626.635
SSMG	46.5299	-84.5882	179.633
SSMK	1.2104	103.7754	24.729
SSTS	1.2399	103.6479	12.88
ST00	46.9101	-55.3686	70.243
STA1	46.8508	-121.7939	3357.94
STA2	-36.6153	143.2574	258.552
STA3	49.1225	-66.538	-6.955
STA4	53.9649	18.4929	142.02
STAD	52.5051	5.4214	53.93
STAG	39.3335	-119.4655	1352.01
STAL	50.5682	22.0481	210.629
STAM	30.2224	-90.8595	-15.957
STAN	-29.344	31.2898	85.782
STAR	42.4127	25.628	229.025
STAS	59.0177	5.5986	104.916
STAV	52.8966	5.3833	42.46
STAY	44.8307	-122.8209	110.871
STB1	44.7955	-87.3143	148.953
STB2	44.7954	-87.3144	148.954
STB5	44.7955	-87.3143	149.022
STB6	44.7954	-87.3144	149.025
STBA	44.8119	-87.4009	196.701
STBE	54.491	-3.6066	66.157
STBR	48.5068	-2.7533	150.044
STBS	-33.8446	18.8367	266.611
STBX	44.2594	4.1969	219.295
STBZ	46.8983	11.4256	1043.72
STCF	45.3976	-92.5846	345.674
STCK	37.9955	-121.2507	-17.27
STCL	45.5642	-94.1801	295.158
STCO	43.2096	-79.1706	57.323
STDI	39.5086	-119.9193	1529.19
STE1	52.4992	8.7282	94.827
STE2	61.2231	-140.2103	2246.94
STEA	39.6255	-119.8837	1534.26
STED	53.3343	6.7015	43.868
STEE	51.9015	-0.1785	158.709
STEF	39.4642	22.7426	99.017
STEI	28.2977	-16.8155	988.642
STEP	19.5364	-155.5748	3419.07
STEW	-84.187	-86.2473	1587.05
STEY	45.2352	5.7618	1394.88
STFE	45.5267	3.727	592.253
STFU	37.4269	-122.1733	20.402
STGN	45.4186	2.7277	1073.08
STGO	46.0192	-70.7448	363.684
STGR	44.1853	4.5738	136.919
STHE	38.5045	-122.4682	48.257
STHG	-24.3502	143.2853	195.696
STHI	39.3639	-119.7882	1807.99
STHL	-15.9425	-5.6673	453.2
STHM	44.3962	-122.7342	144.758
STHO	48.2245	19.5315	360.266
STI1	56.0714	-4.0602	497.108
STIN	52.6288	18.1734	150.138
STIR	36.5101	-115.91	1413.07
STJ2	47.5952	-52.6783	152.593
STJ3	47.5954	-52.6783	154.506
STJ4	43.9794	-94.6081	297.536
STJ9	48.6217	7.6838	237.16
STJE	45.325	-73.2644	17.829
STJG	47.5858	-52.7213	97.095
STJH	45.2953	-66.1117	10.704
STJM	43.9793	-94.6088	303.644
STJO	47.5952	-52.6777	152.833
STJV	46.1148	-74.5858	221.793
STK2	43.5286	141.8448	118.556
STKA	64.4392	-18.8222	700.558
STKR	39.3261	-82.1071	176.959
STKT	43.1215	-79.2268	141.786
STKW	43.5288	141.8448	118.799
STL0	45.07	-90.3038	407.021
STL1	38.6111	-89.7587	157.241
STL2	38.6113	-89.7589	165.627
STL3	38.6111	-89.7587	157.264
STL4	38.6113	-89.7589	167.609
STL5	38.6111	-89.7587	157.381
STL6	38.6113	-89.7589	167.716
STL7	38.6113	-89.7589	167.714
STL8	38.6111	-89.7587	157.367
STLE	36.0893	-89.8576	50.343
STLO	49.1173	-1.055	146.602
STLW	-22.4832	149.5877	83.461
STMA	46.8223	1.6557	205.86
STMB	40.5127	-106.865	2087.34
STMP	0.3445	6.7375	32.185
STMR	43.4491	4.4216	56.097
STMT	18.0833	-63.0855	-38.598
STNA	47.2708	-2.203	75.455
STNG	-29.3457	31.2906	79.739
STNY	-38.3752	145.214	29.215
STOC	54.5611	-1.3136	81.137
STOM	50.9257	16.3704	287.893
STON	40.2308	-119.2069	1513.99
STOR	58.2031	-6.3754	63.916
STP1	44.3039	-91.9033	353.887
STP2	44.3037	-91.9032	353.245
STP5	44.3039	-91.9033	353.979
STP6	44.3037	-91.9032	353.267
STPL	44.9533	-93.1047	288.551
STPM	46.7778	-56.1682	0.464
STPO	48.2031	15.6329	341.99
STPS	46.3084	3.294	299.685
STPT	44.5453	-89.5365	302.322
STR1	-35.3155	149.0101	799.945
STR2	-35.3162	149.0102	802.47
STR3	51.5446	0.0095	80.494
STR4	-35.3157	149.0099	798.927
STR5	50.7805	17.0602	216.656
STRA	40.5202	23.7908	244.953
STRB	45.4882	-95.5622	363.082
STRG	53.9663	18.53	136.277
STRH	-37.7288	141.1365	70.309
STRI	36.6446	-116.3378	1029.84
STRK	36.4151	-115.4511	1044.46
STRL	38.9772	-77.4836	56.035
STRN	54.8666	-4.7124	164.208
STRO	51.7396	-2.3014	73.055
STRT	27.1786	-80.2261	-19.813
STRU	51.7392	-2.3008	76.189
STRZ	49.8697	21.7883	286.961
STS1	29.9144	-93.9447	-20.827
STS2	43.7763	-0.5671	93.33
STSV	39.1478	16.915	377.396
STSZ	50.5628	21.1819	257.623
STU1	13.5305	105.971	37.571
STUE	46.4722	9.3473	1964.64
STV1	47.5048	3.0342	297.473
STV2	44.5669	6.1062	814.647
STVA	46.888	-0.2327	158.551
STVD	42.074	-6.0143	807.644
STVG	44.5669	6.1062	813.719
STVI	18.3401	-64.9744	-21.445
STVN	48.971	-97.2016	217.062
STVR	45.7539	-0.2373	77.722
STWV	43.9025	-92.4822	361.253
SUAA	37.4269	-122.1733	20.464
SUAF	64.8587	-147.8358	217.434
SUAR	-37.4585	-61.9313	264.006
SUBO	46.1006	19.6626	169.824
SUCE	47.6359	26.237	415.275
SUCH	53.2802	15.3227	99.099
SUGG	-75.2806	-72.1801	1092.52
SUHS	42.9869	-123.3288	180.322
SUL0	51.3525	19.8895	223.22
SUL1	33.1246	-95.6339	137.899
SULD	56.8418	9.7422	120.723
SULF	37.2212	-117.6842	1655.22
SULI	45.1563	29.6546	45.391
SULM	42.0429	13.9259	465.717
SULP	49.8356	24.0145	370.569
SUM1	34.8251	-102.5118	1163.51
SUM2	34.8251	-102.5121	1163.46
SUM3	59.8541	-1.2749	149.986
SUM5	34.8251	-102.5118	1163.59
SUM6	34.8251	-102.5121	1163.57
SUMB	-11.2022	13.8374	45.716
SUME	46.9643	17.2918	242.333
SUMK	44.2081	73.9971	1012.21
SUMM	72.5792	-38.4572	3255.57
SUN6	62.2325	17.6598	32.466
SUNB	51.3999	-0.4175	65.175
SUNC	33.6531	-112.2909	348.029
SUNG	44.9976	-88.3286	232.498
SUNL	40.154	34.3689	807.393
SUNM	-27.4849	153.0353	92.018
SUNR	39.0507	-119.5912	1908.7
SUNS	36.5766	-112.6934	1583.85
SUP1	46.7487	-88.4422	203.044
SUP2	45.7495	-87.0735	153.836
SUP3	46.3027	-85.5128	221.68
SUPR	41.6618	-120.069	1590.31
SUR1	40.675	-111.8923	1295.14
SUR4	59.4636	24.3803	84.429
SUR6	49.0742	-122.6919	24.765
SURE	50.0153	36.2302	183.69
SURF	37.1918	38.818	680.86
SURP	33.6824	-112.4098	381.806
SURY	-29.1414	-62.6554	119.732
SUSA	40.4493	-120.5634	1678.27
SUSE	45.857	12.2085	221.742
SUT1	-32.3802	20.8105	1799.76
SUTB	39.2058	-121.8206	616.557
SUTH	-32.3802	20.8105	1799.75
SUTM	-32.3814	20.8109	1797.61
SUTV	-32.3802	20.8105	1799.78
SUUR	59.4636	24.3803	84.383
SUV1	-18.0968	178.4798	141.843
SUVA	-18.1459	178.4252	72.688
SUW1	54.0817	22.9245	212.501
SUWA	54.1179	22.9357	222.599
SUWI	46.6792	-92.0976	179.129
SUWN	37.2755	127.0542	82.271
SUWO	53.5734	23.1083	174.815
SVAL	35.8055	-115.5184	1090.02
SVE6	62.0174	14.7001	491.219
SVGB	13.2746	-61.2503	241.097
SVI1	38.8028	15.2342	118.887
SVI2	43.6431	-121.2533	1751.35
SVIC	-26.9937	-54.4875	553.286
SVID	49.3083	21.5709	299.962
SVIL	41.7609	26.1962	97.406
SVIN	38.0332	-122.5263	-27.561
SVLK	50.7037	-90.562	372.894
SVNL	55.1628	25.9959	194.608
SVNS	51.5881	4.0138	56.661
SVRN	44.6969	6.9071	2999.33
SVRT	40.8747	28.9735	57.539
SVT2	60.5329	29.7805	76.96
SVTL	60.5329	29.7809	76.684
SVTO	40.6044	16.4405	493.637
SW01	49.0881	-103.0868	550.05
SWA1	49.3256	12.1089	425.169
SWAN	53.7365	-0.505	149.015
SWAS	51.5656	-3.9818	89.996
SWC2	43.3834	-94.2965	336.907
SWCR	50.2494	-107.7693	798.311
SWEE	38.5187	-119.2007	2108.18
SWEP	37.6117	-122.4577	349.301
SWGA	26.1555	-97.9576	2.262
SWIB	52.2479	15.5363	131.994
SWIE	53.4135	18.4506	106.462
SWIN	53.9141	14.2391	63.668
SWKI	54.0986	22.9282	216.005
SWNB	43.6727	-121.3554	1550.35
SWNH	-35.3435	143.5602	89.935
SWNR	52.0667	-101.2753	321.161
SWRD	53.4591	-6.219	94.613
SWRN	42.0489	-120.0458	1820.17
SWTC	-27.6724	152.8771	161.811
SWTG	58.2076	-6.3889	60.086
SYBC	27.8142	86.7125	3794.22
SYCN	43.1157	-76.0934	88.651
SYDN	-33.7809	151.1504	85.611
SYLT	55.0116	8.4122	73.225
SYLV	37.4525	-117.7445	1887.42
SYM1	-35.3425	149.1611	592.221
SYNG	34.6072	-120.0696	167.872
SYOG	-69.007	39.5837	50.011
SYOW	51.3048	17.7479	236.375
SYRO	37.3931	24.885	48.315
SZAM	52.6198	16.5721	119.722
SZCZ	53.4304	14.5517	85.276
SZE2	53.7002	16.7014	193.749
T012	3.2187	113.0831	204.955
T030	1.5861	110.2187	147.177
T3RP	37.9279	-122.5883	732.373
T430	22.4947	114.1382	41.29
T75N	41.7525	-88.0345	203.82
TABG	50.571	21.6712	214.721
TABK	37.1609	128.9756	763.258
TABL	34.3818	-117.6783	2228.02
TABU	41.1162	-7.5676	603.146
TABV	34.3818	-117.6783	2228.01
TACN	-18.0049	-70.2259	682.175
TACO	47.2289	-122.4715	81.004
TAEJ	36.3744	127.3661	77.498
TAFA	42.5209	-1.6767	473.92
TAFT	35.1565	-119.4852	287.155
TAH1	-17.577	-149.6062	99.818
TAH2	-17.577	-149.6062	99.836
TAHI	-17.5765	-149.6094	74.05
TAIF	21.2747	40.4517	1683.23
TAIW	25.0213	121.5365	43.927
TAJO	44.3755	25.174	169.136
TAKL	-36.8436	174.7699	40.87
TAKP	-40.0616	175.9629	698.921
TAL1	69.5409	-93.5567	-11.079
TAL2	43.301	77.2377	951.776
TALA	42.4455	72.2104	1498.59
TALB	61.6287	-138.6409	1286.19
TALC	36.3513	-117.7116	1482.52
TALG	43.2909	77.3271	1325.82
TALH	30.3965	-84.3558	-7.289
TALL	32.4003	-91.183	6.126
TALO	-26.0406	149.1133	370.038
TALR	39.0351	-5.2354	498.914
TALS	57.2465	22.5869	115.07
TAM1	22.2783	-97.864	21.043
TAMA	9.5543	-0.8617	194.471
TAMB	46.0605	12.3961	1117.59
TAMP	22.7926	5.5296	1415.96
TAMR	-1.1244	98.9695	-1.208
TAMW	-31.0929	150.9309	439.56
TAN1	48.2549	7.4626	232.327
TANA	11.5691	37.3291	1850.93
TANC	49.4733	0.4545	66.002
TANG	35.7792	-5.8101	111.372
TANT	44.6985	-63.8639	80.662
TANZ	-6.7656	39.2079	70.482
TAOR	37.8527	15.2891	250.56
TAPL	52.879	7.0986	62.368
TAR1	40.5266	17.2835	126.57
TAR2	41.7291	77.8048	3530.35
TAR3	-25.8014	149.8945	274.952
TAR4	50.4516	18.8581	352.053
TAR5	-2.2469	99.6177	2.407
TAR6	59.3487	26.3464	109.591
TARA	28.1941	-14.1152	59.96
TARE	-31.9122	152.4638	44.813
TARI	36.0085	-5.6026	49.918
TARN	50.043	20.9725	253.996
TARO	44.4879	9.7657	473.662
TARP	48.1296	22.5492	193.616
TARQ	42.2539	11.7575	185.622
TARS	40.526	17.2816	127.559
TARV	46.5024	13.5926	761.164
TARW	1.355	172.9231	36.309
TASH	41.328	69.2956	439.694
TATA	45.7118	-63.2945	19.022
TATC	59.6304	-137.738	693.284
TATE	36.9316	-116.5743	1293.27
TATP	55.4044	48.2001	123.082
TATU	-36.4396	145.2704	129.57
TAUN	51.0123	-3.1038	86.465
TAUP	-38.7427	176.081	427.082
TAUR	55.2523	22.2859	78.439
TAUT	51.0234	-3.0787	80.545
TAUW	-38.1624	178.0059	713.975
TAVA	-26.853	-65.71	2036.73
TAVI	37.1214	-7.6496	76.846
TAVR	37.1323	-7.6409	76.127
TAWA	4.2513	117.9786	451.919
TAXI	14.0348	-90.4653	47.273
TAY1	46.7146	-117.1762	749.915
TAYS	28.5515	34.8717	452.969
TBCC	39.8857	16.5489	62.772
TBCH	25.3141	60.6244	-22.193
TBLP	35.9174	-120.3603	937.499
TBOB	-29.4502	142.0574	191.045
TBON	61.1797	-149.7851	93.137
TBOS	49.4903	16.6599	428.055
TBRA	27.1025	56.0733	-25.742
TBRN	49.204	16.6373	262.798
TBSB	51.4948	0.0373	81.508
TBT1	22.4865	114.0124	-0.971
TBTG	-23.3418	-149.4755	4.506
TBUJ	45.8709	27.9127	82.987
TBYG	48.4655	-89.2172	220.403
TCA0	26.7415	-77.3825	-27.243
TCBY	-25.9188	153.0034	59.622
TCC1	-19.2708	146.7719	73.832
TCGC	33.8852	-117.5553	157.483
TCMS	24.798	120.9874	77.241
TCSG	43.6192	-113.4782	1712.1
TCTX	31.0739	-97.3519	176.723
TCUN	35.085	-103.6091	1216.59
TCZE	54.0875	18.7855	75.976
TDAL	0.5542	97.8217	-13.448
TDAM	29.3141	-94.817	-2.857
TDB0	15.8471	-61.6453	39.856
TDLS	45.6077	-121.1295	26.516
TDMR	5.5535	95.2859	-16.698
TDOU	-23.0799	30.384	630.235
TECF	12.6031	-86.8383	862.775
TECH	33.7762	-84.3956	267.497
TECN	41.684	-0.8866	269.702
TECO	18.9845	-103.861	213.56
TEDD	51.4253	-0.3435	70.067
TEFE	-3.3487	-64.7209	64.588
TEG1	14.0901	-87.2056	951.341
TEG2	14.0901	-87.2056	951.292
TEGN	35.9063	128.802	106.415
TEGU	14.0904	-87.2056	948.81
TEHA	35.1431	-118.4698	1174.68
TEHN	35.6973	51.3341	1194.56
TEI1	41.0743	23.5553	86.521
TEIS	41.0743	23.5514	85.137
TEJH	55.2484	14.8393	41.622
TEKR	40.9583	27.4965	48.872
TELA	32.068	34.7809	58.429
TELG	48.8484	20.1877	950.326
TELL	50.0516	5.2096	451.669
TELN	12.6064	-86.8348	891.605
TELO	-36.126	141.1109	144.323
TELS	55.9852	22.241	177.938
TEMA	-41.1066	175.8905	515.263
TEMB	-25.3839	28.273	1095.58
TEME	49.174	14.3799	563.475
TEMO	-34.4477	147.5538	341.81
TEMP	40.9081	9.0998	597.254
TENC	45.1246	4.2875	936.457
TENE	28.4798	-16.3138	577.404
TENP	53.2992	6.7447	47.668
TEOL	45.3428	11.6773	203.411
TEP2	40.2944	20.0204	245.482
TEPE	40.2968	20.0203	251.521
TER1	37.9833	13.7022	55.304
TER2	45.7091	-73.6289	-2.118
TER3	42.6621	13.7004	333.331
TER4	-23.9606	148.7845	328.915
TER5	42.5718	12.635	199.986
TER6	41.5628	2.023	358.937
TERA	42.6571	13.6981	310.323
TERC	38.719	-27.153	406.877
TERE	41.1619	9.1817	124.678
TERI	42.567	12.6495	209.76
TERM	40.8627	-120.4984	1613.29
TERN	49.5635	25.6873	364.555
TERO	-27.7891	-64.2568	222.017
TERR	28.0595	-15.5484	648.778
TERS	53.3627	5.2194	56.123
TERU	40.3505	-1.1243	956.158
TESL	44.6007	17.8573	270.917
TETE	-16.1472	33.5764	149.239
TETN	35.5616	-5.363	63.721
TETO	42.0094	20.9703	527.319
TEVC	32.5748	-117.1266	-25.436
TEXE	53.0538	4.7979	59.558
TEXL	53.003	4.7861	57.283
TEZI	-15.7465	26.0157	1115.26
TEZP	26.6178	92.7796	74.823
TFNO	49.1541	-125.9078	-3.914
TFRF	48.1192	-96.2074	326.234
TGAU	46.2192	-122.1923	1618.4
TGB1	45.6573	25.5988	627.486
TGBF	53.5574	6.7479	48.744
TGBH	53.545	8.5682	50.842
TGBU	54.1217	8.8592	51.192
TGBV	45.6504	25.6044	633.652
TGCU	53.8677	8.7175	48.794
TGCV	16.7548	-22.9828	35.222
TGD2	53.4336	6.9262	51.764
TGDA	54.7305	8.6871	50.306
TGDE	58.0064	7.5548	45.849
TGDR	18.208	-71.092	-27.242
TGEM	53.3368	7.1863	51.058
TGF1	54.0148	6.5878	61.722
TGF3	55.195	7.1582	70.164
TGGC	45.1243	25.7406	474.493
TGGT	46.3068	25.2876	521.929
TGHO	-38.8129	175.9963	385.99
TGHR	-38.6781	175.7119	570.271
TGIE	-32.1266	147.6171	230.601
TGKN	53.3272	7.0307	53.402
TGLE	53.2154	7.4262	49.223
TGME	53.7717	8.0926	73.272
TGMX	20.8681	-86.8669	-4.665
TGOD	53.8354	8.8708	52.115
TGOH	-38.8458	176.0475	661.073
TGOR	53.8564	9.0317	51.873
TGP1	53.3214	7.2598	48.324
TGPA	53.1082	7.3656	47.879
TGPM	9.3509	-82.2577	12.367
TGPO	45.0031	12.2283	49.386
TGPU	-21.1735	-175.3089	62.3
TGR1	48.8414	1.9489	191.451
TGRA	-38.8634	175.7701	570.028
TGRC	38.1083	15.651	138.747
TGRI	-38.9771	175.8585	520.662
TGRN	50.7705	5.4779	147.362
TGRT	47.7428	26.6665	210.085
TGTE	53.2927	7.3961	52.656
TGTK	-38.611	175.8108	637.175
TGTO	44.1186	28.6082	62.243
TGTS	46.4748	26.4897	521.289
TGUA	46.2192	-122.1923	1618.3
TGW1	47.6541	26.2258	356.513
TGW2	-38.6735	175.9396	664.813
TGWA	47.6376	26.2373	426.918
TGWD	54.6318	8.3839	48.279
TGWE	53.1609	7.372	49.746
TGWH	53.5383	8.1702	49.277
TGWN	53.8063	7.9292	50.731
TGYT	14.1008	120.9385	699.763
THAC	35.0327	-118.3528	1229.05
THAK	17.4168	104.8252	155.915
THAL	37.3515	-121.9355	-2.494
THAP	-39.6825	175.7856	572.835
THAR	46.2753	-122.174	1430.59
THCP	35.1582	-118.4146	1652.41
THCR	39.4018	-119.8383	1785.4
THE1	-24.9486	150.0755	218.461
THEO	43.4855	6.9373	79.935
THEV	-32.1286	133.6968	7.538
THHR	30.5293	-92.0806	1.41
THI1	38.3166	23.3184	261.029
THIM	27.4801	89.6303	2381.81
THIO	-21.6086	166.2154	107.036
THIR	36.3849	25.4525	356.307
THIV	38.3162	23.317	256.241
THMG	33.6506	-116.0772	33.673
THMP	55.8468	-98.0229	196.868
THMS	33.5496	-117.7668	189.215
THNV	49.3639	6.1703	212.235
THOM	37.9429	-117.375	1659.4
THOR	46.2916	-0.2479	162.177
THS1	40.6275	22.9594	92.972
THSU	29.714	-95.3399	-10.301
THTG	-17.5771	-149.6064	98.001
THTI	-17.5771	-149.6064	98.035
THU1	76.5373	-68.788	55.031
THU2	76.537	-68.825	36.148
THU3	76.537	-68.825	36.143
THU4	-72.5301	-97.5596	212.808
THUM	35.1831	-114.4539	655.309
THUN	47.1058	-122.2885	142.514
THUR	58.5812	-3.7263	98.656
THUS	58.5816	-3.725	94.339
THWA	22.2755	39.1127	23.499
THWL	22.2755	39.1127	23.517
TIAN	36.4687	120.8737	34.473
TIAS	28.9521	-13.6543	258.766
TIBB	37.8909	-122.4476	-21.1
TID1	-35.3992	148.98	665.342
TID2	-35.3992	148.98	665.364
TIDB	-35.3992	148.98	665.375
TIDV	-35.3992	148.98	665.325
TIFF	41.075	-83.1504	210.466
TIGR	44.742	-89.0429	283.527
TIK1	-0.3991	99.9442	18.342
TIKA	17.2245	-89.6123	239.927
TIKU	-38.7427	176.081	427.096
TIL1	42.8613	-80.729	207.794
TIL2	-23.5771	-65.3951	2517.76
TIL3	49.177	-0.6243	117.38
TILC	37.6189	-118.8629	2165.81
TILL	45.4551	-123.8308	-4.608
TILM	50.5826	5.5666	302.434
TILO	36.3804	27.3937	179.547
TIM1	45.7799	21.231	154.737
TIMA	45.1206	23.1278	380.416
TIMI	45.7455	21.2299	161.717
TIMM	62.5355	-42.2861	313.227
TIMP	27.4719	89.6348	2314.3
TIMS	48.523	-81.54	287.271
TIN1	15.3177	-89.8754	116.814
TINT	-40.776	175.8857	538.581
TIR1	56.5	-6.8806	70.848
TIR2	41.3552	19.8502	216.944
TIR3	46.2165	10.1724	503.181
TIR4	41.3357	19.8095	170.425
TIRA	41.3473	19.8632	236.867
TIRE	40.6467	-118.6301	1462.28
TIRG	44.4573	28.4123	144.44
TIRU	8.674	77.8125	-55.972
TIS3	45.1255	23.1267	452.188
TIT2	51.0352	6.4316	156.096
TITG	-10.5865	142.2219	77.918
TITO	40.6013	15.7237	818.227
TITZ	51.0353	6.4316	156.178
TIVA	36.9348	-116.2297	2034.16
TIXG	71.6345	128.8664	47.074
TIXI	71.6345	128.8664	47.064
TIXJ	71.6345	128.8664	47.006
TJC1	32.3364	-95.2815	152.098
TJIU	45.0469	23.2739	267.28
TJLS	-6.4777	105.6587	15.218
TJRN	34.4835	-120.1326	157.169
TJUC	53.2713	6.882	44.61
TJZA	20.476	-103.4473	1581.91
TKAR	-38.4375	177.8114	287.252
TKBA	36.1059	140.0873	75.017
TKCH	38.7475	-89.6883	145.485
TKEO	10.9917	104.7866	-4.689
TKHL	-41.0337	172.9605	450.212
TKIN	5.9837	116.0936	51.623
TKLB	3.0469	101.3586	-0.547
TKMS	56.9665	23.1616	94
TKSC	36.0706	140.1274	66.87
TKUC	1.5832	110.4227	37.376
TKUM	41.3587	72.2343	602.333
TLBD	-0.5144	98.3222	15.03
TLCA	45.1776	28.8014	53.144
TLCR	-35.4144	-71.6657	113.081
TLDO	41.6128	-83.4754	152.336
TLIA	43.5614	1.4806	209.221
TLIG	17.5626	-98.5665	1103.15
TLKA	62.3077	-150.4203	166.003
TLLG	53.2915	-6.3635	163.778
TLLU	-1.8003	99.1341	97.521
TLMF	43.5746	1.3751	221.042
TLOH	3.4494	102.4194	57.039
TLOK	-1.3014	100.5027	-2.39
TLON	40.0786	-118.7117	1452.94
TLPA	-30.867	144.4138	183.887
TLSE	43.5607	1.4809	207.181
TLSG	43.5497	1.485	208.758
TLVR	38.8662	-6.7841	283.884
TM01	41.6645	-87.7414	157.743
TM04	42.3828	-87.9474	192.568
TM05	42.0572	-88.0311	191.503
TM06	42.1472	-88.513	245.249
TM07	42.273	-88.9623	227.677
TM08	41.8074	-88.1207	200.844
TM11	41.9058	-88.7742	233.567
TM12	41.8213	-89.4701	206.404
TMAD	41.7967	-6.7695	748.124
TMAP	33.6412	-116.1605	-66.9
TMBO	-24.7717	146.2841	589.436
TMBU	43.6018	-121.1446	1721.19
TMCO	-38.7648	-72.6137	137.283
TMGO	40.1309	-105.2327	1673
TMIC	35.7177	51.4117	1295.15
TMIG	43.3057	-111.9205	2241.53
TMS3	40.13	-105.2328	1667.04
TMSB	38.5708	-121.5492	-15.296
TMSC	46.7168	-79.0908	208.962
TMSI	1.2971	103.7703	52.671
TMTS	43.4641	-71.5589	140.621
TN01	28.4772	-16.2412	51.775
TN02	28.4183	-16.5508	54.453
TN03	28.0472	-16.7185	58.492
TN11	36.3617	-82.3928	447.94
TN12	36.248	-83.2864	335.864
TN13	35.9436	-83.2073	359.208
TN14	36.4076	-84.0652	328.277
TN15	36.0023	-83.7705	270.152
TN16	35.9027	-84.6012	216.624
TN17	35.8134	-84.0049	279.963
TN18	36.3658	-82.1784	444.588
TN19	36.4083	-84.5281	423.442
TN1B	36.4776	-82.8117	327.946
TN21	35.0644	-85.2072	196.262
TN22	35.3905	-85.3781	206.194
TN23	35.9196	-84.9993	526.176
TN24	36.1344	-85.4994	308.329
TN25	35.3671	-86.1891	301.327
TN26	35.4431	-84.6301	256.762
TN27	36.396	-85.3175	296.214
TN28	35.7016	-85.7454	270.196
TN29	35.2462	-84.5684	198.193
TN30	35.5516	-87.574	264.832
TN31	36.1703	-86.8707	111.887
TN32	36.3968	-86.4055	173.031
TN33	36.5587	-87.3194	135.312
TN34	35.4263	-86.7122	229.091
TN35	36.1039	-87.6227	230.197
TN36	35.2558	-87.326	259.417
TN37	35.6038	-87.0938	192.694
TN38	35.8961	-86.4437	140.137
TN39	35.1914	-87.0074	185.867
TN40	35.6474	-88.4012	125.382
TN41	36.1264	-88.5127	115.242
TN42	36.1368	-89.2482	94.295
TN43	35.2286	-88.6039	121.096
TN44	35.6404	-88.9191	91.137
TN45	35.2993	-89.6596	62.869
TN46	35.2213	-88.3184	116.473
TN47	35.3197	-89.16	132.211
TN48	36.2961	-88.2966	108.523
TN49	35.7801	-89.5191	95.154
TN4A	36.4342	-88.0789	106.207
TNAL	19.1187	-98.6552	3987.23
TNAM	20.5356	-103.9668	1222.87
TNAT	18.1302	-98.0411	1300.99
TNBA	28.9719	-113.5473	-30.073
TNBL	-0.5325	98.497	-9.35
TNCC	18.7911	-103.173	1074.24
TNCE	39.1097	39.5456	1019.21
TNCM	19.4981	-105.0448	83.076
TNCN	18.5538	-101.9708	331.658
TNCU	28.4506	-106.794	2106.96
TNCY	16.0585	-97.7591	26.927
TND1	36.0211	-83.3038	293.388
TND2	36.021	-83.3035	293.488
TND5	36.0211	-83.3038	293.438
TND6	36.021	-83.3035	293.545
TNDA	-34.5058	138.9831	274.127
TNDC	-11.0626	37.3405	672.96
TNGA	-21.1491	-175.1818	60.21
